brand_id,brand_name_en,model_id,model_name_en,trim_id,trim_name
66,Acura,1503,ILX,,
66,Acura,1322,Integra,,
66,Acura,611,MDX,,
66,Acura,612,NSX,,
66,Acura,1079,RDX,,
66,Acura,610,TLX,,
65,Alfa Romeo,614,147,,
65,Alfa Romeo,621,156,,
65,Alfa Romeo,622,159,,
65,Alfa Romeo,626,166,,
65,Alfa Romeo,627,4C,,
65,Alfa Romeo,615,Brera,,
65,Alfa Romeo,625,GT Coupe,,
65,Alfa Romeo,619,Giulia,,
65,Alfa Romeo,620,Giulia Quadrifoglio,,
65,Alfa Romeo,613,Giulietta,,
65,Alfa Romeo,616,Giulietta QV,,
65,Alfa Romeo,617,Mito,,
65,Alfa Romeo,618,Spider,,
65,Alfa Romeo,623,Stelvio,,
65,Alfa Romeo,624,Stelvio Quadrifoglio,,
64,Aston Martin,632,DB11,,
64,Aston Martin,629,DB11 Volante,,
64,Aston Martin,604,DB7,,
64,Aston Martin,579,DB9,,
64,Aston Martin,631,DB9 Volante,,
64,Aston Martin,607,DBS,,
64,Aston Martin,1242,DBX,,
64,Aston Martin,580,One-77,,
64,Aston Martin,628,Rapide,,
64,Aston Martin,583,V12 Vantage,,
64,Aston Martin,581,V12 Vantage Roadster,,
64,Aston Martin,633,V8 Vantage,,
64,Aston Martin,582,V8 Vantage Roadster,,
64,Aston Martin,1401,V8 Vantage S,,
64,Aston Martin,606,Vanquish,,
64,Aston Martin,630,Vanquish Volante,,
64,Aston Martin,584,Zagato,,
63,Audi,1317,80,,
63,Audi,591,A1,,
63,Audi,593,A3,6523,Premium Plus
63,Audi,593,A3,5077,S-line
63,Audi,593,A3,5074,TFSI
63,Audi,589,A4,5067,S-Line
63,Audi,589,A4,5068,Standard
63,Audi,589,A4,5065,TFSI
63,Audi,599,A5,5122,Premium Plus
63,Audi,599,A5,5120,Standard
63,Audi,587,A6,5861,Premium Plus
63,Audi,587,A6,5061,S-Line
63,Audi,587,A6,5064,TFSI
63,Audi,594,A7,5081,S-Line
63,Audi,585,A8,5060,TFSI
63,Audi,673,Q2,,
63,Audi,605,Q3,5098,S-Line
63,Audi,1450,Q4 e-tron,,
63,Audi,635,Q5,5102,Standard
63,Audi,596,Q7,6129,Premium Plus
63,Audi,596,Q7,5088,S-Line
63,Audi,596,Q7,5536,SQ7
63,Audi,596,Q7,5087,Standard
63,Audi,597,Q8,5962,Premium Plus S-Line
63,Audi,668,R8,,
63,Audi,1567,RS e-tron,,
63,Audi,1687,RS3,,
63,Audi,600,RS5,,
63,Audi,666,RS6,,
63,Audi,1463,RS7,,
63,Audi,1515,RSQ8,,
63,Audi,1187,S4,,
63,Audi,601,S5,,
63,Audi,636,S6,,
63,Audi,595,S7,,
63,Audi,586,S8,,
63,Audi,1499,SQ5,,
63,Audi,1498,SQ5 Sportback,,
63,Audi,1202,SQ8,,
63,Audi,669,TT,5110,S-Line
132,Austin,1790,12,,
132,Austin,1528,A55 Cambridge,,
132,Austin,1752,Sprite,,
118,Avatr,1736,07,,
118,Avatr,1446,11,,
118,Avatr,1308,12,,
62,BAIC,675,A1 Hatchback,,
62,BAIC,677,A1 Sedan,,
62,BAIC,1313,A315,,
62,BAIC,676,A5 Sedan,,
62,BAIC,1293,BJ20,,
62,BAIC,1688,BJ30e,,
62,BAIC,1021,BJ40L,,
62,BAIC,1695,BJ60,,
62,BAIC,1249,BJ80,,
62,BAIC,1330,D20,,
62,BAIC,1235,D50,,
62,BAIC,1376,Q35,,
62,BAIC,1129,Senova X65,,
62,BAIC,1222,U5 PLUS,6747,Honor
62,BAIC,1222,U5 PLUS,6748,Luxury 
62,BAIC,1128,X25,,
62,BAIC,1223,X3,,
62,BAIC,1080,X35,,
62,BAIC,1357,X55,,
62,BAIC,1397,X7,6894,Elite
62,BAIC,1397,X7,6892,Honor
62,BAIC,1397,X7,6893,Luxury
147,BAW,1641,F7 Pick up,,
60,BMW,688,1-Series,4744,116i
60,BMW,577,2-Series,4672,228i
60,BMW,577,2-Series,4671,230i
60,BMW,577,2-Series,4669,240i
60,BMW,656,3-Series,4699,320i
60,BMW,656,3-Series,4698,323i
60,BMW,656,3-Series,4703,328i
60,BMW,656,3-Series,5713,330e
60,BMW,656,3-Series,4702,330i
60,BMW,656,3-Series,4706,340i
60,BMW,656,3-Series,6137,E36
60,BMW,656,3-Series,4705,M3
60,BMW,656,3-Series,5485,M340i
60,BMW,652,4-Series,4696,428i
60,BMW,652,4-Series,4695,430i
60,BMW,652,4-Series,6148,430i Gran Coupe M Sport
60,BMW,652,4-Series,4694,435i
60,BMW,652,4-Series,4693,440i
60,BMW,652,4-Series,4692,M4
60,BMW,640,5-Series,4677,520i
60,BMW,640,5-Series,4678,523i
60,BMW,640,5-Series,6650,525Li
60,BMW,640,5-Series,4685,525i
60,BMW,640,5-Series,4684,528i
60,BMW,640,5-Series,5528,530d
60,BMW,640,5-Series,5877,530e
60,BMW,640,5-Series,4683,530i
60,BMW,640,5-Series,4682,535i
60,BMW,640,5-Series,4681,540i
60,BMW,640,5-Series,4680,550i
60,BMW,640,5-Series,4679,M5
60,BMW,640,5-Series,5948,M550i
60,BMW,662,6-Series,4729,630i
60,BMW,662,6-Series,4728,640i
60,BMW,662,6-Series,4726,650i
60,BMW,662,6-Series,4725,M6
60,BMW,665,7-Series,6596,730Li 
60,BMW,665,7-Series,4732,730i
60,BMW,665,7-Series,4731,735i
60,BMW,665,7-Series,4737,740i
60,BMW,665,7-Series,4736,745
60,BMW,665,7-Series,4735,750i
60,BMW,665,7-Series,6118,760i
60,BMW,665,7-Series,6123,760i xDrive Entertainment
60,BMW,689,8-Series,4747,850i
60,BMW,689,8-Series,5723,M8
60,BMW,689,8-Series,5980,M850i xDrive
60,BMW,547,X1,4665,sDrive20i
60,BMW,547,X1,4667,sDrive28i
60,BMW,547,X1,4666,xDrive28i
60,BMW,492,X2,4663,sDrive28i
60,BMW,492,X2,4662,xDrive 28i
60,BMW,492,X2,6399,xDrive20i 
60,BMW,659,X3,4711,30i
60,BMW,659,X3,4708,X3M
60,BMW,659,X3,6138,sDrive30i
60,BMW,659,X3,4713,xDrive20i
60,BMW,659,X3,6124,xDrive30i
60,BMW,660,X4,4718,xDrive28i
60,BMW,660,X4,4717,xDrive30i
60,BMW,660,X4,6122,xDrive30i M Sport
60,BMW,644,X5,4688,40i
60,BMW,644,X5,6189,M Competition
60,BMW,644,X5,4686,X5M
60,BMW,644,X5,6316,sDrive40i
60,BMW,644,X5,4690,xDrive30d
60,BMW,644,X5,4691,xDrive30i
60,BMW,644,X5,6162,xDrive40i
60,BMW,644,X5,6119,xDrive40i M Sport
60,BMW,644,X5,5775,xDrive45e
60,BMW,637,X6,6520, M Competition
60,BMW,637,X6,4676,M
60,BMW,637,X6,5949,M50i
60,BMW,637,X6,5946,M60i
60,BMW,637,X6,5412,xDrive30d
60,BMW,637,X6,4674,xDrive35i
60,BMW,637,X6,4675,xDrive40i
60,BMW,637,X6,4673,xDrive50i
60,BMW,691,X7,4749,M50i
60,BMW,691,X7,6080,M60i
60,BMW,691,X7,4751,xDrive40i
60,BMW,1161,XM,6350,Label
60,BMW,1529,Z3,,
60,BMW,661,Z4,,
60,BMW,1261,i3,,
60,BMW,1352,i4,6526,eDrive35
60,BMW,1352,i4,6720,eDrive40
60,BMW,1347,i5,6113,eDrive40 M Sport package
60,BMW,578,i8,,
60,BMW,1334,iX,,
60,BMW,1349,iX1,,
60,BMW,1510,iX3,,
56,BYD,1598,ATTO 3,6580,Type 20
56,BYD,1694,ATTO 8,6781,Type 10
56,BYD,1694,ATTO 8,6752,Type 30 
56,BYD,1547,Destroyer 05,,
56,BYD,996,F0,,
56,BYD,1355,F1,,
56,BYD,502,F3,,
56,BYD,503,F6,,
56,BYD,1000,G3,,
56,BYD,1595,HAN,6587,Flagship
56,BYD,1595,HAN,6571,Premium
56,BYD,1693,Leopard 3,,
56,BYD,1631,Leopard 5,,
56,BYD,1681,Leopard 7,,
56,BYD,1683,Leopard 8,,
56,BYD,1762,M9,,
56,BYD,1573,QIN L DM-i,,
56,BYD,1493,Qin Plus,6578,Type 10 
56,BYD,1493,Qin Plus,6577,Type 20 
56,BYD,1493,Qin Plus,6576,Type 30 
56,BYD,1476,S6,,
56,BYD,1597,SEAL 7,6780,Type 10
56,BYD,1597,SEAL 7,6779,Type 20
56,BYD,1599,SEAL EV,6585,Comfort
56,BYD,1599,SEAL EV,6584,Luxury
56,BYD,1596,SEALION 7,6572,AWD
56,BYD,1559,SONG PLUS,6581,AWD Type 10
56,BYD,1559,SONG PLUS,6582,Type 40
56,BYD,1578,SONG PRO DM-i,,
56,BYD,1356,Seagull,,
56,BYD,1548,Seal 05 DM-i,6953,Flagship
56,BYD,1633,Seal 6,6943,Type 20
56,BYD,1634,Sealion 05 DM-i,,
56,BYD,1644,Sealion 06 DM-i,,
56,BYD,1733,Sealion 5,,
56,BYD,1662,Shark 6,6688,Flagship 
56,BYD,1650,Song L DM-i,,
56,BYD,1744,Tang,,
56,BYD,1664,Tang L,,
56,BYD,1781,Ti 7,6942,Type 20
56,BYD,1590,e2,,
61,Bentley,685,Arnage,,
61,Bentley,679,Azure,,
61,Bentley,687,Bentayga,,
61,Bentley,681,Brooklands,,
61,Bentley,682,Continental,,
61,Bentley,680,Continental GT,,
61,Bentley,678,Continental GTC,,
61,Bentley,683,Flying Spur,,
61,Bentley,684,Mulsanne,,
103,Bestune,1113,B70,,
103,Bestune,1183,B70S,5972,Limo
103,Bestune,1759,E07,,
103,Bestune,1489,Pony,,
103,Bestune,1185,T55,5973,Limousin
103,Bestune,1115,T77,5792,Premium
103,Bestune,1114,T99,,
59,Borgward,494,BX5,,
59,Borgward,493,BX7,,
58,Brilliance,1150,BS2,,
58,Brilliance,1523,BS4,,
58,Brilliance,498,FRV,,
58,Brilliance,499,FRV Cross,,
58,Brilliance,495,FSV,,
58,Brilliance,496,H530,,
58,Brilliance,497,V5,,
57,Bugatti,500,Chiron,,
57,Bugatti,501,Veyron,,
102,Buick,1106,Electra,,
102,Buick,1310,Enclave,,
102,Buick,1137,Encore,,
102,Buick,1275,Encore GX,,
102,Buick,1291,Envision,,
102,Buick,1324,Envista,,
102,Buick,1203,LaCrosse,,
102,Buick,1431,Regal,,
102,Buick,1541,Special,,
102,Buick,1698,Verano,,
141,CEVO Mobility,1608,CEVO-C SE,,
48,CMC,1725,Varica,,
48,CMC,541,Z7,,
55,Cadillac,465,ATS,,
55,Cadillac,489,ATS Coupe,,
55,Cadillac,466,ATS-V,,
55,Cadillac,475,ATS-V Coupe,,
55,Cadillac,468,BLS,,
55,Cadillac,464,CT4,,
55,Cadillac,513,CT5,,
55,Cadillac,504,CT6,,
55,Cadillac,514,CTS,,
55,Cadillac,510,CTS Coupe,,
55,Cadillac,515,CTS-V,,
55,Cadillac,511,CTS-V Coupe,,
55,Cadillac,505,DTS,,
55,Cadillac,1091,DeVille,,
55,Cadillac,1061,Eldorado,,
55,Cadillac,509,Escalade,5545,600
55,Cadillac,509,Escalade,5330,Base
55,Cadillac,509,Escalade,5329,ESV
55,Cadillac,509,Escalade,5335,Platinum
55,Cadillac,509,Escalade,5434,Platinum VIP
55,Cadillac,509,Escalade,5527,Premium Luxury
55,Cadillac,509,Escalade,5947,Premium Luxury Platinum
55,Cadillac,509,Escalade,5535,Sport
55,Cadillac,509,Escalade,5889,V
55,Cadillac,1416,Fleetwood,,
55,Cadillac,1442,Lyriq,,
55,Cadillac,1742,Optiq,,
55,Cadillac,506,SLS,,
55,Cadillac,491,SRX,,
55,Cadillac,507,STS,,
55,Cadillac,1311,Seville,,
55,Cadillac,490,XLR,,
55,Cadillac,467,XT4,,
55,Cadillac,512,XT5,,
55,Cadillac,516,XT6,,
55,Cadillac,508,XTS,,
53,Changan,470,Alsvin,6898,STD
53,Changan,1064,CM5,,
53,Changan,1345,CS15,,
53,Changan,474,CS35,,
53,Changan,1482,CS35 Plus,,
53,Changan,1782,CS55,,
53,Changan,472,CS75,,
53,Changan,1303,CS75 Plus,6899,STD
53,Changan,1015,CS85,,
53,Changan,473,CS95,,
53,Changan,1153,E-Star,,
53,Changan,471,Eado,,
53,Changan,1302,Eado Plus,6900,Lamore
53,Changan,1027,Hunter,6082,Plus
53,Changan,1601,Raeton,,
53,Changan,1102,STAR 9,,
53,Changan,1138,Star Truck,,
53,Changan,1065,UNI-K,6897,STD
53,Changan,1309,UNI-S,,
53,Changan,1066,UNI-T,,
53,Changan,1245,UNI-V,,
53,Changan,1714,UNI-Z,,
53,Changan,1704,Victory,,
53,Changan,1686,X5 Plus,,
52,Chery,1218,A1,,
52,Chery,477,A11 Windcloud,,
52,Chery,1002,A3,,
52,Chery,1306,A5,,
52,Chery,1008,A515,,
52,Chery,1248,A520,,
52,Chery,487,Arrizo 3,,
52,Chery,476,Arrizo 5,6196,Comfort
52,Chery,476,Arrizo 5,6195,Luxury
52,Chery,476,Arrizo 5,6197,Standard
52,Chery,1033,Arrizo 6,5687,Luxury
52,Chery,488,Arrizo 7,,
52,Chery,1374,Arrizo 8,6216,Luxury
52,Chery,484,B11 Oriental Son,,
52,Chery,1240,Cowin,,
52,Chery,1592,Cowin 1,,
52,Chery,478,E5,,
52,Chery,485,E8,,
52,Chery,1280,Eastar,,
52,Chery,1005,Fulwin 2,,
52,Chery,1612,Karry Yoki,,
52,Chery,1329,P10,,
52,Chery,1737,QQ6,,
52,Chery,1584,Rely H5,,
52,Chery,486,S11 QQ,,
52,Chery,482,T11 Tiggo,,
52,Chery,1034,Tiggo 2,,
52,Chery,1037,Tiggo 2 Pro,5684,Comfort
52,Chery,479,Tiggo 3,,
52,Chery,1085,Tiggo 4 Pro,5682,Comfort
52,Chery,480,Tiggo 5,,
52,Chery,481,Tiggo 7,,
52,Chery,1084,Tiggo 7 Pro,5681,Luxury
52,Chery,1729,Tiggo 7 Pro Hybrid,6831,Flagship
52,Chery,1288,Tiggo 7 Pro Max,6241,Comfort
52,Chery,1288,Tiggo 7 Pro Max,6211,Luxury
52,Chery,1029,Tiggo 8,,
52,Chery,1083,Tiggo 8 Pro,5678,Comfort
52,Chery,1083,Tiggo 8 Pro,5679,Luxury
52,Chery,1407,Tiggo 8 Pro Max,6172,Ultimate 
52,Chery,1432,Tiggo 9,,
52,Chery,483,V5 Crossover,,
52,Chery,1067,X1,,
51,Chevrolet,1469,Astro,,
51,Chevrolet,556,Avalanche,5216,LTZ
51,Chevrolet,574,Aveo,5277,Base
51,Chevrolet,574,Aveo,5276,LS
51,Chevrolet,574,Aveo,5275,LT
51,Chevrolet,958,Bel Air,,
51,Chevrolet,562,Blazer,6004,2LT
51,Chevrolet,562,Blazer,5916,3LT
51,Chevrolet,562,Blazer,5241,LT
51,Chevrolet,562,Blazer,5239,Premier
51,Chevrolet,562,Blazer,5240,RS
51,Chevrolet,517,Bolt,,
51,Chevrolet,1531,C/K,,
51,Chevrolet,1197,C10,,
51,Chevrolet,567,CSV CR8,,
51,Chevrolet,569,Camaro,5263,LS
51,Chevrolet,569,Camaro,5264,LT
51,Chevrolet,569,Camaro,5267,LT RS
51,Chevrolet,569,Camaro,5262,RS
51,Chevrolet,569,Camaro,5261,SS
51,Chevrolet,569,Camaro,5265,ZL1 SS
51,Chevrolet,553,Caprice,,
51,Chevrolet,520,Captiva,5187,LS
51,Chevrolet,520,Captiva,5186,LT
51,Chevrolet,520,Captiva,5580,Premier
51,Chevrolet,959,Celebrity,,
51,Chevrolet,960,Cobalt,5283,LT
51,Chevrolet,960,Cobalt,5282,LTZ
51,Chevrolet,557,Colorado,5219,LT
51,Chevrolet,557,Colorado,5221,Standard
51,Chevrolet,557,Colorado,5222,WT
51,Chevrolet,1784,Corsica,,
51,Chevrolet,961,Corvair,,
51,Chevrolet,570,Corvette,6104,C8
51,Chevrolet,570,Corvette,5271,Stingray
51,Chevrolet,518,Cruze,5182,L
51,Chevrolet,518,Cruze,5180,LS
51,Chevrolet,518,Cruze,5179,LT
51,Chevrolet,518,Cruze,5178,LT Premium
51,Chevrolet,560,Epica,5233,LS
51,Chevrolet,560,Epica,5232,LT
51,Chevrolet,550,Equinox,5193,L
51,Chevrolet,550,Equinox,5192,LS
51,Chevrolet,550,Equinox,5191,LT
51,Chevrolet,550,Equinox,5190,LTZ
51,Chevrolet,550,Equinox,5194,Premier
51,Chevrolet,550,Equinox,5997,RS
51,Chevrolet,962,Express,5285,EXT
51,Chevrolet,1090,Groove,,
51,Chevrolet,963,HHR,,
51,Chevrolet,566,Impala,5258,LT
51,Chevrolet,566,Impala,5569,LT2
51,Chevrolet,566,Impala,5257,LTZ
51,Chevrolet,566,Impala,5255,Premier
51,Chevrolet,566,Impala,5260,Standard
51,Chevrolet,1526,K5 Blazer,,
51,Chevrolet,1430,LUV D-Max,,
51,Chevrolet,561,Lumina,5235,S
51,Chevrolet,559,Malibu,5227,LS
51,Chevrolet,559,Malibu,5226,LT
51,Chevrolet,559,Malibu,5225,LTZ
51,Chevrolet,559,Malibu,5230,Premier
51,Chevrolet,559,Malibu,5231,RS
51,Chevrolet,1743,Metro,,
51,Chevrolet,964,Monte Carlo,,
51,Chevrolet,1558,N300,,
51,Chevrolet,965,Nova,,
51,Chevrolet,549,Onix,,
51,Chevrolet,519,Optra,5184,LS
51,Chevrolet,519,Optra,5183,LT
51,Chevrolet,1200,Orlando,,
51,Chevrolet,1120,SS,,
51,Chevrolet,969,SSR,,
51,Chevrolet,968,Sail,,
51,Chevrolet,552,Silverado,5199,Custom
51,Chevrolet,552,Silverado,5202,High Country
51,Chevrolet,552,Silverado,5198,LT
51,Chevrolet,552,Silverado,5201,LTZ
51,Chevrolet,552,Silverado,5197,RST
51,Chevrolet,552,Silverado,5967,Z71
51,Chevrolet,552,Silverado,6153,ZR2
51,Chevrolet,1788,Silverado EV,,
51,Chevrolet,575,Sonic,5278,LT
51,Chevrolet,565,Spark,5254,Base
51,Chevrolet,565,Spark,5253,LS
51,Chevrolet,565,Spark,5252,LT
51,Chevrolet,554,Suburban,5210,LT
51,Chevrolet,554,Suburban,5208,Premier
51,Chevrolet,558,T-Series,,
51,Chevrolet,555,Tahoe,5821, High Country
51,Chevrolet,555,Tahoe,5215,LS
51,Chevrolet,555,Tahoe,5214,LT
51,Chevrolet,555,Tahoe,5213,LTZ
51,Chevrolet,555,Tahoe,5212,Premier
51,Chevrolet,555,Tahoe,5663,RST
51,Chevrolet,555,Tahoe,5508,Z71 
51,Chevrolet,970,Tracker,,
51,Chevrolet,563,Trailblazer,5245,LS
51,Chevrolet,563,Trailblazer,5244,LT
51,Chevrolet,563,Trailblazer,5787,RS
51,Chevrolet,563,Trailblazer,5242,SS
51,Chevrolet,564,Traverse,5251,LS
51,Chevrolet,564,Traverse,5250,LT
51,Chevrolet,564,Traverse,5248,Premier
51,Chevrolet,564,Traverse,6498,Z71
51,Chevrolet,546,Trax,6438,1RS
51,Chevrolet,546,Trax,5826,LS 
51,Chevrolet,546,Trax,5189,LT
51,Chevrolet,546,Trax,5188,LTZ
51,Chevrolet,546,Trax,5576,Premier
51,Chevrolet,551,Uplander,,
51,Chevrolet,1365,Venture,,
50,Chrysler,524,200,5396,C
50,Chrysler,524,200,5399,LX
50,Chrysler,524,200,5398,Limited
50,Chrysler,524,200,5397,S
50,Chrysler,527,300,5393,C
50,Chrysler,527,300,5392,Limited
50,Chrysler,527,300,5752,Platinum
50,Chrysler,527,300,5394,S
50,Chrysler,527,300,5459,Touring
50,Chrysler,1413,300M,,
50,Chrysler,1630,Aspen,,
50,Chrysler,1238,Concorde,,
50,Chrysler,528,Crossfire,,
50,Chrysler,1382,Grand Caravan,,
50,Chrysler,523,Grand Voyager,,
50,Chrysler,1159,New Yorker,,
50,Chrysler,521,PT Cruiser,,
50,Chrysler,522,Pacifica,5591,Limited
50,Chrysler,522,Pacifica,6561,Touring
50,Chrysler,522,Pacifica,6588,Touring L
50,Chrysler,1533,Saratoga,,
50,Chrysler,525,Sebring,,
50,Chrysler,1001,Town and Country,,
50,Chrysler,1414,Voyager,,
49,Citroen,540,C-Elysee,,
49,Citroen,536,C2,,
49,Citroen,538,C3,,
49,Citroen,530,C4,,
49,Citroen,532,C4 Picasso,,
49,Citroen,534,C5,,
49,Citroen,533,C8,,
49,Citroen,535,DS3,,
49,Citroen,531,DS4,,
49,Citroen,537,DS5,,
49,Citroen,539,Saxo,,
49,Citroen,529,Xsara Picasso,,
151,DENZA,1665,B5,6698,Flagship 
151,DENZA,1666,B8,6700,Flagship 
139,DFSK,1585,E5 Plus,,
137,Dadi Auto,1564,Smoothing,,
113,Daewoo,1323,Cielo,,
113,Daewoo,1312,Espero,,
113,Daewoo,1361,Gentra,,
113,Daewoo,1593,Gentra X,,
113,Daewoo,1640,Kalos,,
113,Daewoo,1295,Lacetti,,
113,Daewoo,1420,Lanos,,
113,Daewoo,1319,LeMans,,
113,Daewoo,1417,Leganza,,
113,Daewoo,1403,Magnus,,
113,Daewoo,1777,Matiz,,
113,Daewoo,1233,Nubira,,
113,Daewoo,1262,Prince,,
113,Daewoo,1492,Tacuma,,
113,Daewoo,1723,Tosca,,
67,Daihatsu,1761,Applause,,
67,Daihatsu,544,Charade,,
67,Daihatsu,1730,Feroza,,
67,Daihatsu,542,Gran Max Pickup,,
67,Daihatsu,543,Gran Max Van,,
67,Daihatsu,545,Materia,,
67,Daihatsu,634,Sirion,,
67,Daihatsu,1540,Taft F20,,
67,Daihatsu,693,Terios,,
67,Daihatsu,692,YRV,,
144,Deepal,1758,G318,,
144,Deepal,1754,S05,,
144,Deepal,1627,S07,,
68,Dodge,849,Avenger,5328,RT
68,Dodge,849,Avenger,5326,SXT
68,Dodge,694,Caliber,,
68,Dodge,973,Caravan,6030,SE
68,Dodge,973,Caravan,5676,SXT
68,Dodge,846,Challenger,5456,GT
68,Dodge,846,Challenger,5759,GT Plus
68,Dodge,846,Challenger,6355,Hellcat Redeye
68,Dodge,846,Challenger,5325,RT
68,Dodge,846,Challenger,5411,RT Shaker
68,Dodge,846,Challenger,5324,SRT
68,Dodge,846,Challenger,5323,SXT
68,Dodge,846,Challenger,6254,SXT Plus
68,Dodge,846,Challenger,5811,Scat Pack
68,Dodge,846,Challenger,5435,Scat Pack Wide Body
68,Dodge,846,Challenger,5800,T/A
68,Dodge,844,Charger,5450,Daytona
68,Dodge,844,Charger,5409,GT
68,Dodge,844,Charger,5407,GT Plus
68,Dodge,844,Charger,5694,Hellcat
68,Dodge,844,Charger,5912,Hellcat Redeye
68,Dodge,844,Charger,5320,RT
68,Dodge,844,Charger,5762,Rallye 
68,Dodge,844,Charger,5517,Rallye Plus
68,Dodge,844,Charger,5319,SE
68,Dodge,844,Charger,5318,SRT
68,Dodge,844,Charger,5321,SXT
68,Dodge,844,Charger,5654,SXT Plus
68,Dodge,844,Charger,5697,Scat Pack
68,Dodge,844,Charger,5426,Scat Pack Wide Body
68,Dodge,848,Dakota,,
68,Dodge,840,Dart,,
68,Dodge,845,Durango,5577,Citadel
68,Dodge,845,Durango,5454,GT
68,Dodge,845,Durango,5954,GT Plus
68,Dodge,845,Durango,5467,Limited
68,Dodge,845,Durango,5531,R/T
68,Dodge,845,Durango,5589,SRT
68,Dodge,845,Durango,5653,SXT
68,Dodge,1773,Dynasty,,
68,Dodge,1228,Grand Caravan,6589,GT
68,Dodge,1196,Hornet,6001,GT
68,Dodge,1196,Hornet,6234,R/T
68,Dodge,1486,Intrepid,,
68,Dodge,972,Journey,5638,Crossroad
68,Dodge,972,Journey,5637,GT
68,Dodge,972,Journey,5636,SE
68,Dodge,972,Journey,5639,SXT
68,Dodge,1251,Magnum,,
68,Dodge,841,Neon,,
68,Dodge,842,Nitro,5307,SE
68,Dodge,843,Ram,5313,SLT
68,Dodge,1660,Spirit,,
68,Dodge,1412,Stratus,,
68,Dodge,851,Viper,,
69,Dongfeng,983,AX7,,
69,Dongfeng,1740,Ace 007,,
69,Dongfeng,1741,Ace 008,,
69,Dongfeng,1075,Aeolus A30,,
69,Dongfeng,1691,Aeolus A60,,
69,Dongfeng,1118,Aeolus A60 MAX,,
69,Dongfeng,1205,Aeolus Huge,6693,E2 
69,Dongfeng,1073,Aeolus Yixuan GS,,
69,Dongfeng,1337,C32,,
69,Dongfeng,1336,C35,,
69,Dongfeng,1314,C37,,
69,Dongfeng,1787,Fengguang S560,,
69,Dongfeng,1512,Forthing Friday,,
69,Dongfeng,1353,Glory,,
69,Dongfeng,853,H30 Cross,,
69,Dongfeng,1436,Mage,6694,E2 
69,Dongfeng,1209,Rich,,
69,Dongfeng,852,S30,,
69,Dongfeng,1368,Shine,6909,E2
69,Dongfeng,1068,T5 EVO,,
69,Dongfeng,1072,T5L,,
69,Dongfeng,1125,Venucia,,
69,Dongfeng,1142,iX5,,
69,Dongfeng,1354,ix7,,
146,EXEED,1732,Exlantix ES,6848,Comfort
146,EXEED,1732,Exlantix ES,6847,Flagship
146,EXEED,1731,Exlantix ET,,
146,EXEED,1651,LX,6844,Comfort
146,EXEED,1651,LX,6843,Luxury
146,EXEED,1715,RX,6918,Comfort
146,EXEED,1715,RX,6842,Flagship
146,EXEED,1638,VX,6919,Comfort
146,EXEED,1638,VX,6840,Flagship
70,FAW,1272,Bestune B50,,
70,FAW,981,Besturn B30,,
70,FAW,855,Besturn X40,,
70,FAW,854,Besturn X80,,
70,FAW,1524,Carrier,,
70,FAW,1370,N5,,
70,FAW,1231,Oley,,
70,FAW,1479,V2,,
70,FAW,1779,V52,,
70,FAW,1429,V80,,
90,Ferrari,813,360,,
90,Ferrari,814,458,,
90,Ferrari,865,458 Spider,,
90,Ferrari,815,488 GTB,,
90,Ferrari,838,488 Spider,,
90,Ferrari,860,599 GTB Fiorano,,
90,Ferrari,861,612 Scaglietti,,
90,Ferrari,859,812 Superfast,,
90,Ferrari,857,California,,
90,Ferrari,858,California T,,
90,Ferrari,862,F12 Berlinetta,,
90,Ferrari,816,F430,,
90,Ferrari,836,F430 Spider,,
90,Ferrari,811,F8 Tributo,,
90,Ferrari,839,FF,,
90,Ferrari,863,GTC4Lusso,,
90,Ferrari,864,GTC4Lusso T,,
90,Ferrari,812,LaFerrari,,
