model_id,brand_id,brand_name_en,model_name_en,model_name_ar,model_name_ku,sort,from_year_id,to_year_id,segment_id,sub_segment_id,deleted
946,2,Nissan,Teana,تيانا,تینا,0,53,,,,False
947,2,Nissan,Terrano,تيرانو,تێرانۆ,0,36,,,,False
948,2,Nissan,Titan,تيتان,تایتان,0,54,,,,False
1625,2,Nissan,Vanette,فانيت,ڤانێت,0,28,44,,,False
926,2,Nissan,Versa Note,فيرسا نوت,ڤێرسا نۆت,0,,,,,False
1326,2,Nissan,Z,Z,Z,0,72,,,,False
100,5,Mini,Clubman,كلبمان,کلەب مان,0,58,81,,,False
101,5,Mini,Cooper,كوبر,کوپەر,0,52,,,,False
102,5,Mini,Countryman,كونتريمان,کەنتری مان,0,61,,,,False
103,5,Mini,Paceman,بيسمان,پەیس مان,0,63,66,,,False
99,5,Mini,Roadster,رودستر,رۆدستەر,0,62,65,,,False
91,6,MG,5,5,5,100,62,,,,False
1437,6,MG,RX9,RX9,RX9,98,74,,,,False
1026,6,MG,GT,GT,GT,97,64,,,,False
1121,6,MG,3,3,3,95,58,,,,False
98,6,MG,ZS,ZS,ZS,93,68,,,,False
1214,6,MG,Whale,ويل,وەیل,92,74,,,,False
1287,6,MG,7,7,7,90,57,,,,False
95,6,MG,RX5,RX5,RX5,88,68,,,,False
1017,6,MG,6,6,6,87,59,,,,False
94,6,MG,HS,HS,HS,82,70,,,,False
97,6,MG,RX8,RX8,RX8,75,70,,,,False
1146,6,MG,One,ون,وەن,70,71,,,,False
995,6,MG,T60,T60,T60,18,67,,,,False
92,6,MG,350,350,350,0,62,,,,False
974,6,MG,360,360,360,0,,,,,False
1435,6,MG,5 Plus,5 بلس,5 پڵەس,0,71,,,,False
93,6,MG,550,550,550,0,61,,,,False
96,6,MG,750,750,750,0,61,,,,False
1488,6,MG,GS,GS,GS,0,65,69,,,False
1771,6,MG,Majestor,ماجيستور,ماجیستۆر,0,81,,,,False
1443,6,MG,MG4 EV,إم جي 4 إي في,ئێم جی ٤ ئیڤی,0,74,,,,False
1174,6,MG,Midget,ميدجيت,میدجێت,0,11,29,,,False
1756,6,MG,Rakan,راكان,راكان,0,81,,,,False
58,7,Mercury,Grand Marquis,جراند ماركيز,گراند مارکویس,0,53,,,,False
57,7,Mercury,Mariner,مارنر,مارینەر,0,58,,,,False
89,7,Mercury,Milan,ميلان,میلان,0,57,,,,False
88,7,Mercury,Montego,مونتيغو,مۆنتێگۆ,0,58,,,,False
999,7,Mercury,Monterey,مونتيري,مۆنتێرێی,0,1,,,,False
90,7,Mercury,Mountaineer,ماونتنير,ماونتەینەر,0,52,,,,False
1473,7,Mercury,Sable,سابل,سابڵ,0,36,59,,,False
1321,7,Mercury,Villager,فيلاجر,ڤیلاجەر,0,42,52,,,False
182,9,McLaren,540C Coupe,540C كوبيه,540C کوپ,0,66,,,,False
183,9,McLaren,570GT Coupe,570 جي تي كوبيه,570GT کوپ,0,67,,,,False
184,9,McLaren,570S Coupe,570S كوبيه,570S کوپ,0,66,,,,False
180,9,McLaren,570S Spider,570S سبايدر,570S سپایدەر,0,68,,,,False
185,9,McLaren,650S,650S,650S,0,65,,,,False
179,9,McLaren,675LT,675LT,675LT,0,66,,,,False
187,9,McLaren,720S,720S,720S,0,68,,,,False
1140,9,McLaren,GT,GT,GT,0,69,,,,False
189,9,McLaren,P1,P1,P1,0,64,,,,False
222,10,Mazda,3,3,3,300,55,,,,False
1190,10,Mazda,CX-50,CX-50,CX-50,295,72,,,,False
224,10,Mazda,CX-5,CX-5,CX-5,290,63,,,,False
1024,10,Mazda,CX-30,CX-30,CX-30,285,69,,,,False
227,10,Mazda,6,6,6,280,30,,,,False
203,10,Mazda,CX-9,CX-9,CX-9,275,58,,,,False
1455,10,Mazda,CX-90,CX-90,CX-90,260,76,,,,False
202,10,Mazda,MX-5,MX-5,MX-5,250,58,,,,False
200,10,Mazda,MX-5 RF,MX-5 RF,MX-5 RF,240,67,,,,False
223,10,Mazda,3 Sedan,3 Sedan,3 Sedan,230,65,,,,False
1335,10,Mazda,121,121,121,0,25,52,,,False
175,10,Mazda,2,2,2,0,61,,,,False
176,10,Mazda,2 Sedan,2 سيدان,2 سيدان,0,64,,,,False
1281,10,Mazda,323,323,323,0,13,53,,,False
1074,10,Mazda,5,5,5,0,49,,,,False
228,10,Mazda,6 Ultra,6 Ultra,6 Ultra,0,59,,,,False
229,10,Mazda,6 Wagon,6 واغن,6 واگن,0,63,,,,False
1155,10,Mazda,626,626,626,0,37,,,,False
1682,10,Mazda,929,929,929,0,23,47,,,False
226,10,Mazda,B-Series,B- سيريس,B- سيريەس,0,11,56,,,False
1409,10,Mazda,BT-50,BT-50,BT-50,0,56,,,,False
177,10,Mazda,CX-3,CX-3,CX-3,0,67,,,,False
1459,10,Mazda,CX-60,CX-60,CX-60,0,72,,,,False
225,10,Mazda,CX-7,CX-7,CX-7,0,56,,,,False
1772,10,Mazda,CX-70,CX-70,CX-70,0,76,,,,False
1621,10,Mazda,E2000,E2000,E2000,0,16,50,,,False
1301,10,Mazda,MPV,MPV,MPV,0,,,,,False
1392,10,Mazda,MX-30,MX-30,MX-30,0,71,,,,False
1656,10,Mazda,Navajo,ناجافو,ناجاڤۆ,0,41,44,,,False
1562,10,Mazda,Tribute,تريبيوت,ترێبیوت,0,50,61,,,False
220,11,Maybach,57,57,57,0,56,,,,False
221,11,Maybach,62,62,62,0,56,,,,False
1527,12,Maxus,D60 Max,D60 ماكس,D60 ماکس,0,69,76,,,False
219,12,Maxus,D90,D90,D90,0,70,,,,False
218,12,Maxus,G10,G10,G10,0,66,,,,False
1760,12,Maxus,G90,G90,G90,0,72,,,,False
216,12,Maxus,T60 Pickup,تي 60 بيك اب,T60 پیکاپ,0,69,,,,False
217,12,Maxus,V80,V80,V80,0,66,,,,False
211,13,Maserati,Ghibli,جيبلي,غیبلی,0,64,,,,False
213,13,Maserati,GranCabrio,جران كابريو,گران کابریۆ,0,60,,,,False
214,13,Maserati,GranTurismo,جران توريزمو,گران تۆریسمۆ,0,58,,,,False
1191,13,Maserati,Grecale,جريكال,گرێکایل,0,74,,,,False
212,13,Maserati,Levante,ليفانتي,لێڤانتی,0,67,,,,False
210,13,Maserati,Quattroporte,كواتروبورتي,کواترۆپۆرت,0,55,,,,False
215,13,Maserati,Spyder,سبايدر,سپایدەر,0,52,,,,False
138,17,Lincoln,Aviator,أفياتور,اڤیاتۆر,0,70,,,,False
978,17,Lincoln,Continental,كونتننتال,کۆنتینێنتەڵ,0,1,,,,False
1096,17,Lincoln,Corsair,كورسير,کۆرسەر,0,69,74,,,False
141,17,Lincoln,MKC,MKC,MKC,0,65,,,,False
133,17,Lincoln,MKS,MKS,MKS,0,59,,,,False
132,17,Lincoln,MKT,MKT,MKT,0,60,,,,False
140,17,Lincoln,MKX,MKX,MKX,0,57,,,,False
137,17,Lincoln,MKZ,MKZ,MKZ,0,58,,,,False
139,17,Lincoln,Nautilus,ناوتلس,ناوتیلەس,0,69,,,,False
135,17,Lincoln,Navigator,نافيجيتور,ناڤیگەیتەر,0,53,,,,False
136,17,Lincoln,Navigator L,نافيجاتور إل,ناڤیگەیتەر L,0,68,,,,False
134,17,Lincoln,Town Car,تاون كار,تاون کار,0,22,61,,,False
154,20,Lamborghini,Aventador,أفينتادور,ئەڤێنتادۆر,0,62,,,,False
153,20,Lamborghini,Aventador Roadster,أفينتادور رودستر,ئەڤێنتادۆر رۆدستەر,0,63,,,,False
157,20,Lamborghini,Gallardo,غالاردو,گەلاردۆ,0,54,,,,False
155,20,Lamborghini,Huracan,هوراكان,هوراکان,0,65,,,,False
1254,20,Lamborghini,Huracan EVO Spyder,هوراكان إيفو سبايدر,هوراکان ئیڤۆ سپایدەر,0,69,,,,False
156,20,Lamborghini,Huracan Spyder,هوراكان سبايدر,هوراکان سپایدەر,0,66,,,,False
1477,20,Lamborghini,Huracan STO,هوراكان STO,هوراکان STO,0,71,76,,,False
158,20,Lamborghini,Murcielago,مورسيلاغو,مۆرشێلاگۆ,0,52,,,,False
1757,20,Lamborghini,Temerario,تمراريو,تمراريۆ,0,80,,,,False
152,20,Lamborghini,Urus,اوروس,ئوروس,0,69,,,,False
396,23,Opel,Adam,ادم,ئادەم,0,64,,,,False
390,23,Opel,Antara,انترا,ئەنتەرا,0,59,,,,False
387,23,Opel,Astra,استرا,ئەسترا,0,35,,,,False
388,23,Opel,Astra GTC,استرا GTC,ئەسترا GTC,0,67,,,,False
389,23,Opel,Astra OPC,استرا OPC,ئەسترا OPC,0,64,,,,False
1351,23,Opel,Calibra,كاليبرا,کالیبرا,0,39,47,,,False
1025,23,Opel,Combo,كومبو,کۆمبۆ,0,36,,,,False
398,23,Opel,Corsa,كورسا,کۆرسا,0,32,69,,,False
397,23,Opel,Corsa OPC,كورسا أو بي سي,کۆرسا OPC,0,63,,,,False
1343,23,Opel,Crossland,كروس لاند,کرۆسلاند,0,67,,,,False
1013,23,Opel,Grandland X,جراند لاند إكس,گراندلاند ئێکس,0,67,,,,False
394,23,Opel,Insignia,إنسيجنيا,ئینسیگنیا,0,63,,,,False
1472,23,Opel,Kadett,كاديت,کادیت,0,77,45,,,False
392,23,Opel,Meriva,ميريفا,مێریڤا,0,63,,,,False
399,23,Opel,Mokka,موكا,مۆکا,0,65,,,,False
1571,23,Opel,Monterey,مونتیري,مۆنتێری,0,42,48,,,False
1059,23,Opel,Omega,أوميغا,ئۆمێگا,0,36,54,,,False
1605,23,Opel,Senator,سيناتور,سيناتۆر,0,37,43,,,False
393,23,Opel,Vectra,فيكترا,ڤێکترا,0,38,,,,False
391,23,Opel,Zafira,زافرا,زافیرا,0,50,,,,False
1475,25,Volvo,240,240,240,0,24,43,,,False
1539,25,Volvo,244 GLE,244 GLE,244 GLE,0,29,43,,,False
1642,25,Volvo,440,440,440,0,38,46,,,False
1344,25,Volvo,740,740,740,0,34,42,,,False
1165,25,Volvo,940,940,940,0,40,,,,False
1623,25,Volvo,960,960,960,0,40,44,,,False
292,25,Volvo,C30,C30,C30,0,58,,,,False
304,25,Volvo,C70,C70,C70,0,57,,,,False
298,25,Volvo,S40,S40,S40,0,55,,,,False
297,25,Volvo,S60,S60,S60,0,51,,,,False
299,25,Volvo,S60 Polestar,S60 بولستار,S60 پۆلستار,0,66,,,,False
294,25,Volvo,S80,S80,S80,0,57,,,,False
293,25,Volvo,S90,S90,S90,0,67,,,,False
291,25,Volvo,V40,V40,V40,0,63,,,,False
303,25,Volvo,V50,V50,V50,0,55,,,,False
301,25,Volvo,V60,V60,V60,0,61,,,,False
302,25,Volvo,V60 Polestar,V60 بولستار,V60 پۆلستار,0,66,,,,False
306,25,Volvo,V70,V70,V70,0,51,,,,False
296,25,Volvo,V90,V90,V90,0,67,,,,False
307,25,Volvo,XC40,XC40,XC40,0,68,,,,False
300,25,Volvo,XC60,XC60,XC60,0,59,,,,False
305,25,Volvo,XC70,XC70,XC70,0,51,,,,False
295,25,Volvo,XC90,XC90,XC90,0,53,,,,False
237,28,Tesla,Cybertruck,سايبر تراك,سایبەر ترەک,0,71,,,,False
1095,28,Tesla,Model 3,موديل 3,مۆدێل 3,0,67,,,,False
239,28,Tesla,Model S,Model S,Model S,0,67,,,,False
238,28,Tesla,Model X,Model X,Model X,0,67,,,,False
1093,28,Tesla,Model Y,موديل Y,مۆدێلی Y,0,70,,,,False
235,29,Tata,Indica,إنديكا,ئیندیکا,0,58,,,,False
236,29,Tata,Indigo,إنديغو,ئیندیگۆ,0,58,,,,False
1434,29,Tata,Safari,سفاري,سەفاری,0,38,,,,False
234,29,Tata,Xenon,زينون,زینۆن,0,62,,,,False
260,30,Suzuki,Swift,سويفت,سویفت,300,55,,,,False
259,30,Suzuki,Dzire,ديزاير,دیزایەر,298,63,,,,False
1296,30,Suzuki,Fronx,فرونكس,فرۆنکس,296,74,,,,False
285,30,Suzuki,Baleno,بالينو,بالینۆ,294,67,,,,False
275,30,Suzuki,Ciaz,سياز,سیاز,292,65,,,,False
279,30,Suzuki,Ertiga,إرتيجا,ئەرتیگا,290,65,,,,False
277,30,Suzuki,Grand Vitara,جراند فيتارا,گراند ڤیتیرا,286,56,,,,False
244,30,Suzuki,Jimny,جيمني,جیمی,284,20,,,,False
1552,30,Suzuki,S-Cross,S-کروس,S-کرۆس,277,71,,,,False
284,30,Suzuki,Alto,التو,التۆ,0,55,,,,False
278,30,Suzuki,APV,APV,APV,0,57,,,,False
280,30,Suzuki,Carry,كاري,کاری,0,63,,,,False
283,30,Suzuki,Celerio,سيليريو,سلریۆ,0,59,,,,False
1297,30,Suzuki,Eeco,إيكو,ئیکۆ,0,,,,,False
1276,30,Suzuki,Forenza,فورينزا,فۆرێنزا,0,56,64,,,False
273,30,Suzuki,Ignis,إجنيس,ئیگنیس,0,52,,,,False
258,30,Suzuki,Ignis Crossover,Ignis Crossover,Ignis Crossover,0,67,,,,False
281,30,Suzuki,Kizashi,كيزاشي,کیزاشی,0,61,,,,False
276,30,Suzuki,Liana,ليانا,لیانا,0,52,,,,False
1274,30,Suzuki,Reno,رينو,ڕینۆ,0,57,,,,False
1225,30,Suzuki,S-Presso,إس بريسو,S-پرێسۆ,0,71,,,,False
274,30,Suzuki,SX4,SX4,SX4,0,57,,,,False
233,30,Suzuki,Vitara,فيتارا,ڤیتارا,0,38,,,,False
282,30,Suzuki,XL7,XL7,XL7,0,56,,,,False
270,31,Subaru,Ascent,اسنت,اسێنت,0,69,,,,False
272,31,Subaru,BRZ,BRZ,BRZ,0,62,,,,False
1299,31,Subaru,Crosstrek,كروس تريك,کرۆسترەک,0,62,72,,,False
267,31,Subaru,Forester,فورستر,فۆرێستەر,0,53,,,,False
264,31,Subaru,Impreza,امبريزا,ئیمپرێزا,0,56,,,,False
265,31,Subaru,Impreza WRX,امبريزا دبليو آر إكس,ئیمپرێزا WRX,0,61,,,,False
266,31,Subaru,Impreza WRX STI,امبريزا دبليو آر إكس إس تي آي,ئیمپرێزا WRX STI,0,58,,,,False
269,31,Subaru,Legacy,ليجاسي,لێگەسی,0,39,,,,False
268,31,Subaru,Outback,أوت باك,ئاوتباک,0,55,,,,False
271,31,Subaru,Tribeca,تريبيكا,ترابێکا,0,56,,,,False
1328,31,Subaru,WRX,WRX,WRX,0,65,,,,False
263,31,Subaru,XV,XV,XV,0,63,,,,False
430,32,Ssangyong,Actyon,أكتيون,ئاکتیۆن,0,57,,,,False
1791,32,Ssangyong,Chairman,شیرمان,چەیرمان,0,47,67,,,False
261,32,Ssangyong,Korando,كوراندو,کۆراندۆ,0,41,,,,False
347,32,Ssangyong,Kyron,كيرون,کیرۆن,0,57,,,,False
1778,32,Ssangyong,Musso,موسو,موسۆ,0,52,,,,False
316,32,Ssangyong,Musso Grand,موسو جراند,موسۆ گراند,0,46,,,,False
345,32,Ssangyong,Rexton,ريكستون,رێکستۆن,0,57,,,,False
346,32,Ssangyong,Rodius,روديوس,رۆدیەس,0,58,,,,False
262,32,Ssangyong,Tivoli,تيفولي,تیڤۆلی,0,66,,,,False
1224,32,Ssangyong,Torres,توريس,تۆرس,0,71,,,,False
1189,32,Ssangyong,XLV,XLV,XLV,0,66,,,,False
418,35,Seat,Altea,ألتيا,ئەلتیا,0,55,,,,False
423,35,Seat,Cordoba,كوردوبا,کۆردۆبا,0,54,,,,False
1141,35,Seat,Cupra Formentor,كوبرا فورمينتور,کوپەرا فۆرمێنتۆر,0,70,,,,False
421,35,Seat,Exeo,إكسيو,ئەکسیۆ,0,61,,,,False
1753,35,Seat,Inca,إنكا,ئینکا,0,46,54,,,False
419,35,Seat,Leon,ليون,لیۆن,0,56,,,,False
420,35,Seat,Toledo,توليدو,تۆلیدۆ,0,41,69,,,False
1735,36,Saab,9-5,9-5,9-5,0,47,62,,,False
417,36,Saab,9-7X,9-7X,9-7X,0,56,,,,False
414,37,Rolls Royce,Cullinan,كولينان,کۆلینەن,0,69,,,,False
408,37,Rolls Royce,Dawn,داون,داون,0,66,,,,False
410,37,Rolls Royce,Drophead Coupe,دروبهيد كوبيه,درۆفید کوپ,0,58,,,,False
411,37,Rolls Royce,Ghost,گوست,گۆست,0,60,,,,False
412,37,Rolls Royce,Phantom,فانتوم,فانتۆم,0,54,,,,False
413,37,Rolls Royce,Silver Seraph,سلفر سراف,سیلڤەر سێراف,0,49,,,,False
1041,37,Rolls Royce,Silver Shadow,سلفر شادو,سیلڤەر شادۆو,0,15,37,,,False
1032,37,Rolls Royce,Silver Wraith II,سيلفر رايث II,II سيلفر رەیت,0,1,,,,False
1478,37,Rolls Royce,Spectre,سبيكتر,سپێکتەر,0,76,,,,False
409,37,Rolls Royce,Wraith,ريث,رەیت,0,64,,,,False
446,38,Renault,Megane,ميجان,مێگان,4,56,,,,False
460,38,Renault,Symbol,سيمبل,سیمبۆل,3,59,,,,False
450,38,Renault,Koleos,كوليوس,کۆلیۆس,2,59,,,,False
455,38,Renault,Talisman,تلسمان,تالیسمان,1,67,,,,False
1494,38,Renault,12,12,12,0,19,31,,,False
1768,38,Renault,Arkana,اركانا,ئەرکانا,0,69,,,,False
406,38,Renault,Captur,كابتشر,کاپچەر,0,65,,,,False
431,38,Renault,Clio,Clio,Clio,0,52,,,,False
459,38,Renault,Clio RS,Clio RS,Clio RS,0,58,,,,False
442,38,Renault,Dokker Van,دوكر فان,دۆکەر ڤان,0,65,,,,False
407,38,Renault,Duster,داستر,داستەر,0,62,,,,False
451,38,Renault,Espace,اسكايب,ئیسکەیپ,0,56,,,,False
1774,38,Renault,Express,اكسبريس,ئێکسپرێس,0,35,51,,,False
449,38,Renault,Fluence,فلوينس,فلوێنس,0,61,,,,False
1668,38,Renault,Fregate,فريكيت,فريگەیت,0,1,10,,,False
1136,38,Renault,Kangoo,كانجو,کانگۆ,0,47,,,,False
453,38,Renault,Laguna,لاجونا,لاگونا,0,56,,,,False
452,38,Renault,Laguna Coupe,لاجونا كوبيه,لاگونا کوپ,0,60,,,,False
1062,38,Renault,Lodgy,لودجي,لۆدجي,0,62,,,,False
433,38,Renault,Logan,لوجان,لۆگان,0,59,,,,False
443,38,Renault,Logan Van,لوجان فان,لۆگان ڤان,0,58,,,,False
1448,38,Renault,Master,ماستر,ماستەر,0,30,,,,False
445,38,Renault,Megane CC,ميجان سي سي,مێگان CC,0,61,,,,False
447,38,Renault,Megane GT,ميجان جي تي,مێگان GT,0,68,,,,False
448,38,Renault,Megane RS,ميجان آر إس,مێگان RS,0,64,,,,False
1426,38,Renault,Renault 19,رينو 19,ڕێنۆ ١٩,0,38,46,,,False
456,38,Renault,Safrane,سافران,سافران,0,59,,,,False
434,38,Renault,Sandero,ساندرو,ساندێرۆ,0,61,,,,False
454,38,Renault,Scenic,سينيك,سێنیک,0,56,,,,False
988,38,Renault,Tondar90,توندار 90,توندار 90,0,,,,,False
444,38,Renault,Trafic,ترافيك,ترافیک,0,51,,,,False
457,38,Renault,Twizy,تويزي,تویزی,0,64,,,,False
458,38,Renault,Zoe,زوي,زۆی,0,68,,,,False
441,39,Ram,1200,1200,1200,0,67,,,,False
440,39,Ram,1500,1500,1500,0,61,,,,False
1565,39,Ram,2500,2500,2500,0,60,,,,False
1447,39,Ram,ProMaster,بروماستر,پرۆماستەر,0,64,,,,False
1154,39,Ram,Promaster City,بروماستر سيتي,پرۆماستەر سیتی,0,65,,,,False
436,40,Proton,GEN-2,جين-2,GEN-2,0,57,,,,False
1246,40,Proton,Persona,بيرسونا,پێرسۆنا,0,43,,,,False
1219,40,Proton,Saga,ساغا,ساگا,0,,,,,False
439,40,Proton,Savvy,سافي,ساڤی,0,57,,,,False
437,40,Proton,Waja,واجا,واجە,0,53,,,,False
438,40,Proton,Wira,ويرا,ویرا,0,47,,,,False
374,41,Porsche,911,911,911,0,55,,,,False
370,41,Porsche,911 Cabriolet,911 Cabriolet,911 Cabriolet,0,62,,,,False
404,41,Porsche,911 GT2,911 GT2,911 GT2,0,68,,,,False
432,41,Porsche,911 GT3,911 GT3,911 GT3,0,57,,,,False
405,41,Porsche,911 Turbo,911 توربو,911 توربۆ,0,57,,,,False
371,41,Porsche,911 Turbo Cabriolet,911 توربو كابريوليه,911 توربۆ کابریۆلێت,0,57,,,,False
368,41,Porsche,Boxster,بوكستر,بۆکستەر,0,55,,,,False
366,41,Porsche,Cayenne,كايين,کایان,0,55,,,,False
367,41,Porsche,Cayenne Coupe,كايين كوبيه,کایان کوپ,0,70,,,,False
435,41,Porsche,Cayman,كايمان,کەیمان,0,56,,,,False
369,41,Porsche,Macan,ماكان,ماکان,0,65,,,,False
365,41,Porsche,Panamera,باناميرا,پانەمێرا,0,60,,,,False
1325,41,Porsche,Taycan,تايكان,تایکان,0,69,,,,False
1577,41,Porsche,Taycan Sport Turismo,‎تايكان سبورت توريزمو,تایکان سپۆرت تۆریسمۆ,0,72,76,,,False
362,43,Peugeot,2008,2008,2008,0,64,,,,False
359,43,Peugeot,206,206,206,0,49,,,,False
360,43,Peugeot,207,207,207,0,58,,,,False
358,43,Peugeot,208,208,208,0,63,,,,False
351,43,Peugeot,3008,3008,3008,0,61,,,,False
361,43,Peugeot,301,301,301,0,63,,,,False
990,43,Peugeot,306,306,306,0,,,,,False
349,43,Peugeot,307,307,307,0,52,,,,False
348,43,Peugeot,308,308,308,0,58,,,,False
373,43,Peugeot,308 CC,308 CC,308 CC,0,60,,,,False
1006,43,Peugeot,405,405,405,0,37,,,,False
1105,43,Peugeot,406,406,406,0,45,54,,,False
355,43,Peugeot,407,407,407,0,55,,,,False
353,43,Peugeot,407 Coupe,407 كوبيه,407 کوپ,0,56,,,,False
350,43,Peugeot,408,408,408,0,63,,,,False
352,43,Peugeot,5008,5008,5008,0,62,,,,False
354,43,Peugeot,508,508,508,0,62,,,,False
356,43,Peugeot,607,607,607,0,52,,,,False
402,43,Peugeot,Boxer,بوكسر,بۆکسەر,0,56,,,,False
375,43,Peugeot,Expert,اكسبرت,ئێکسپێرت,0,68,,,,False
1210,43,Peugeot,Pars,بارس,پارس,0,50,,,,False
376,43,Peugeot,Partner,بارتنر,پارتنەر,0,53,,,,False
357,43,Peugeot,RCZ,RCZ,RCZ,0,61,,,,False
1076,43,Peugeot,Roa,روا,رۆوا,0,42,,,,False
1764,43,Peugeot,Traveller,ترافلر,تراڤلەر,0,66,,,,False
1646,46,King Long,Jinwei,جينوي,جينوی,0,45,,,,False
149,46,King Long,Mini Van,Mini Van,Mini Van,0,63,,,,False
1725,48,CMC,Varica,فاریکا,ڤاریکا,0,35,,,,False
541,48,CMC,Z7,Z7,Z7,0,62,,,,False
540,49,Citroen,C-Elysee,سي إليزيه,C-Elysee,0,64,,,,False
536,49,Citroen,C2,C2,C2,0,54,,,,False
538,49,Citroen,C3,C3,C3,0,53,,,,False
530,49,Citroen,C4,C4,C4,0,54,,,,False
532,49,Citroen,C4 Picasso,C4 بيكاسو,C4 پیکاسۆ,0,58,,,,False
534,49,Citroen,C5,C5,C5,0,55,,,,False
533,49,Citroen,C8,C8,C8,0,54,,,,False
535,49,Citroen,DS3,DS3,DS3,0,64,,,,False
531,49,Citroen,DS4,DS4,DS4,0,64,,,,False
537,49,Citroen,DS5,DS5,DS5,0,65,,,,False
