trim_id,trim_name,model_id,model_name_en,brand_id,brand_name_en,from_year_id,to_year_id,deleted
4398,E400,39,E-Class,8,Mercedes-Benz,,,False
6723,E420,39,E-Class,8,Mercedes-Benz,,,False
4609,E450,39,E-Class,8,Mercedes-Benz,,,False
6374,300 4MATIC,1483,EQB,8,Mercedes-Benz,,,False
6161,450 Plus,1400,EQS,8,Mercedes-Benz,,,False
6188,580 4MATIC,1400,EQS,8,Mercedes-Benz,,,False
4403,AMG63,43,G-Class,8,Mercedes-Benz,,,False
4406,G500,43,G-Class,8,Mercedes-Benz,,,False
6256,G580,43,G-Class,8,Mercedes-Benz,,,False
4392,450,33,GL-Class,8,Mercedes-Benz,,,False
4973,500,33,GL-Class,8,Mercedes-Benz,,,False
4391,550,33,GL-Class,8,Mercedes-Benz,,,False
4351,250,5,GLA,8,Mercedes-Benz,,,False
4364,250,10,GLB,8,Mercedes-Benz,,,False
4618,AMG35,10,GLB,8,Mercedes-Benz,,,False
5465,200,15,GLC,8,Mercedes-Benz,,,False
4370,300,15,GLC,8,Mercedes-Benz,,,False
4369,AMG43,15,GLC,8,Mercedes-Benz,,,False
5886,200,16,GLC-Class Coupe,8,Mercedes-Benz,,,False
4412,350,46,GLE,8,Mercedes-Benz,,,False
4410,450,46,GLE,8,Mercedes-Benz,,,False
5404,AMG53,46,GLE,8,Mercedes-Benz,,,False
6756,450 4MATIC,1701,GLE Coupe,8,Mercedes-Benz,,,False
6755,AMG 53 ,1701,GLE Coupe,8,Mercedes-Benz,,,False
6754,AMG 63 S,1701,GLE Coupe,8,Mercedes-Benz,,,False
4371,350,17,GLK-Class,8,Mercedes-Benz,,,False
4389,450,32,GLS,8,Mercedes-Benz,,,False
4972,500,32,GLS,8,Mercedes-Benz,,,False
5559,580,32,GLS,8,Mercedes-Benz,,,False
4619,Maybach 600,32,GLS,8,Mercedes-Benz,,,False
4415,350,48,ML-Class,8,Mercedes-Benz,,,False
4978,300 SE,115,S-Class,8,Mercedes-Benz,,,False
6034,380 SEL,115,S-Class,8,Mercedes-Benz,,,False
6036,420 SEL,115,S-Class,8,Mercedes-Benz,,,False
4976,560 SEL,115,S-Class,8,Mercedes-Benz,,,False
4424,AMG63,115,S-Class,8,Mercedes-Benz,,,False
4431,S320,115,S-Class,8,Mercedes-Benz,,,False
4430,S350,115,S-Class,8,Mercedes-Benz,,,False
4428,S500,115,S-Class,8,Mercedes-Benz,,,False
4427,S550,115,S-Class,8,Mercedes-Benz,,,False
4426,S560,115,S-Class,8,Mercedes-Benz,,,False
5543,S580,115,S-Class,8,Mercedes-Benz,,,False
6623,S580e,115,S-Class,8,Mercedes-Benz,,,False
5614,S580,114,S-Class Maybach,8,Mercedes-Benz,,,False
5706,S680,114,S-Class Maybach,8,Mercedes-Benz,,,False
4614,Standard,18,V-Class,8,Mercedes-Benz,,,False
4366,Progressive,13,Vito,8,Mercedes-Benz,,,False
4367,Pure,13,Vito,8,Mercedes-Benz,,,False
6760,JHON COOPER WORKS,100,Clubman,5,Mini,,,False
6767, S  EXCLUSIVE,101,Cooper,5,Mini,,,False
6771,S JCW,101,Cooper,5,Mini,,,False
6769,S ALL4,102,Countryman,5,Mini,,,False
6027,FULL PLUS,63,ASX,4,Mitsubishi,,,False
6602,GLX,64,Eclipse Cross,4,Mitsubishi,,,False
6600,GL,110,L200,4,Mitsubishi,,,False
6018,Sportero,110,L200,4,Mitsubishi,,,False
6011,SE,61,Mirage,4,Mitsubishi,,,False
6222,ES,1388,Mirage G4,4,Mitsubishi,,,False
6032,GLS,112,Montero Sport,4,Mitsubishi,,,False
5991,ES,108,Outlander,4,Mitsubishi,,,False
5565,GT,108,Outlander,4,Mitsubishi,,,False
5566,SE,108,Outlander,4,Mitsubishi,,,False
6478,SEL,108,Outlander,4,Mitsubishi,,,False
5553,Limited,84,Pajero Sport,4,Mitsubishi,,,False
6812,GLX,1023,Xpander,4,Mitsubishi,,,False
4537,NISMO,378,370Z,2,Nissan,,,False
4011,S,81,Altima,2,Nissan,,,False
4009,SL,81,Altima,2,Nissan,,,False
4012,SR,81,Altima,2,Nissan,,,False
6333,SR VC-Turbo,81,Altima,2,Nissan,,,False
4010,SV,81,Altima,2,Nissan,,,False
4877,LE,77,Armada,2,Nissan,,,False
5451,Nismo,77,Armada,2,Nissan,,,False
4054,Platinium,77,Armada,2,Nissan,,,False
4055,SL,77,Armada,2,Nissan,,,False
4057,SV,77,Armada,2,Nissan,,,False
4060,PRO-4X,941,Frontier,2,Nissan,,,False
4063,S,941,Frontier,2,Nissan,,,False
4062,SV,941,Frontier,2,Nissan,,,False
4039,S,384,Juke,2,Nissan,,,False
4038,SV,384,Juke,2,Nissan,,,False
4035,S,383,Kicks,2,Nissan,,,False
4544,SL,383,Kicks,2,Nissan,,,False
4033,SR,383,Kicks,2,Nissan,,,False
4034,SV,383,Kicks,2,Nissan,,,False
6544,SV,1589,Magnite,2,Nissan,,,False
4013,Platinium,82,Maxima,2,Nissan,,,False
4017,S,82,Maxima,2,Nissan,,,False
4883,SE,82,Maxima,2,Nissan,,,False
4015,SL,82,Maxima,2,Nissan,,,False
4014,SR,82,Maxima,2,Nissan,,,False
4016,SV,82,Maxima,2,Nissan,,,False
4032,S,382,Micra,2,Nissan,,,False
4891,LE,232,Murano,2,Nissan,,,False
4027,SL,232,Murano,2,Nissan,,,False
4028,SV,232,Murano,2,Nissan,,,False
4881,LE,79,Navara,2,Nissan,,,False
4880,SE,79,Navara,2,Nissan,,,False
4879,XE,79,Navara,2,Nissan,,,False
4884,LE,83,Pathfinder,2,Nissan,,,False
4024,Platinium,83,Pathfinder,2,Nissan,,,False
6072,Rock Creek,83,Pathfinder,2,Nissan,,,False
4023,S,83,Pathfinder,2,Nissan,,,False
4885,SE,83,Pathfinder,2,Nissan,,,False
4018,SL,83,Pathfinder,2,Nissan,,,False
4025,SV,83,Pathfinder,2,Nissan,,,False
5950,LE,75,Patrol,2,Nissan,,,False
4557,LE Platinum City,75,Patrol,2,Nissan,,,False
5716,PLATINUM ,75,Patrol,2,Nissan,,,False
5461,SE,75,Patrol,2,Nissan,,,False
4551,SE Platinum,75,Patrol,2,Nissan,,,False
4570,SE Titanium,75,Patrol,2,Nissan,,,False
6046,TITANIUM,75,Patrol,2,Nissan,,,False
4553,XE,75,Patrol,2,Nissan,,,False
4563,Gazelle X,76,Patrol Safari,2,Nissan,,,False
4561,Safari,76,Patrol Safari,2,Nissan,,,False
4560,Super Safari,76,Patrol Safari,2,Nissan,,,False
4897,SE,385,Qashqai,2,Nissan,,,False
4041,SV,385,Qashqai,2,Nissan,,,False
4070,S,945,Quest,2,Nissan,,,False
5551,Platinum ,927,Rogue,2,Nissan,,,False
4052,S,927,Rogue,2,Nissan,,,False
4050,SL,927,Rogue,2,Nissan,,,False
4051,SV,927,Rogue,2,Nissan,,,False
5499,S,975,Rogue Sport,2,Nissan,,,False
5501,SL,975,Rogue Sport,2,Nissan,,,False
5500,SV,975,Rogue Sport,2,Nissan,,,False
6170,NISMO,71,Sentra,2,Nissan,,,False
3961,S,71,Sentra,2,Nissan,,,False
3959,SR,71,Sentra,2,Nissan,,,False
3960,SV,71,Sentra,2,Nissan,,,False
4867,Base,72,Sunny,2,Nissan,,,False
4866,EX,72,Sunny,2,Nissan,,,False
6813,Full option,72,Sunny,2,Nissan,,,False
4535,S,72,Sunny,2,Nissan,,,False
4865,SE,72,Sunny,2,Nissan,,,False
4533,SL,72,Sunny,2,Nissan,,,False
4868,SU,72,Sunny,2,Nissan,,,False
4534,SV,72,Sunny,2,Nissan,,,False
4536,SV Comfort,72,Sunny,2,Nissan,,,False
3954,S,70,Tiida,2,Nissan,,,False
4858,SE,70,Tiida,2,Nissan,,,False
3956,SL,70,Tiida,2,Nissan,,,False
3955,SV,70,Tiida,2,Nissan,,,False
4076,SV,948,Titan,2,Nissan,,,False
5484,A/T,69,Urvan,2,Nissan,,,False
4046,S,925,Versa,2,Nissan,,,False
4043,SR,925,Versa,2,Nissan,,,False
4045,SV,925,Versa,2,Nissan,,,False
6519,Platinum,231,X-Terra,2,Nissan,,,False
4888,SE,231,X-Terra,2,Nissan,,,False
5541,Titanium,231,X-Terra,2,Nissan,,,False
3964,S,73,X-Trail,2,Nissan,,,False
4871,SE,73,X-Trail,2,Nissan,,,False
3962,SL,73,X-Trail,2,Nissan,,,False
3963,SV,73,X-Trail,2,Nissan,,,False
4870,XE,73,X-Trail,2,Nissan,,,False
6821,Comfort,1710,C5,158,OMODA,,,False
6822,Luxury,1710,C5,158,OMODA,,,False
6415,Deluxe,998,Double Cab,126,POER,,,False
6300,Gasoline Version,998,Double Cab,126,POER,,,False
6298,Gasoline Engine,1179,KINGKONG,126,POER,,,False
6083,Platinum Edition,366,Cayenne,41,Porsche,,,False
5616,4,365,Panamera,41,Porsche,,,False
5617,Turbo,365,Panamera,41,Porsche,,,False
6384, Lone Star,440,1500,39,Ram,,,False
5720,Big Horn,440,1500,39,Ram,,,False
5907,Built to Serve,440,1500,39,Ram,,,False
5764,Classic,440,1500,39,Ram,,,False
7044,Classic Warlock,440,1500,39,Ram,,,False
5726,Laramie,440,1500,39,Ram,,,False
5728,Limited,440,1500,39,Ram,,,False
5729,Longhorn,440,1500,39,Ram,,,False
6413,RHO,440,1500,39,Ram,,,False
5727,Rebel,440,1500,39,Ram,,,False
6939,Rebel GT,440,1500,39,Ram,,,False
6469,SLT,440,1500,39,Ram,,,False
5652,Sport,440,1500,39,Ram,,,False
6954,Sport GT,440,1500,39,Ram,,,False
5736,TRX,440,1500,39,Ram,,,False
6505,Tungsten ,440,1500,39,Ram,,,False
5648,PE,407,Duster,38,Renault,,,False
5647,SE,407,Duster,38,Renault,,,False
5645,LE,450,Koleos,38,Renault,,,False
5646,PE,450,Koleos,38,Renault,,,False
5650,SE,446,Megane,38,Renault,,,False
5643,PE,460,Symbol,38,Renault,,,False
5644,SE,460,Symbol,38,Renault,,,False
5731,Black Badge ,414,Cullinan,37,Rolls Royce,,,False
6177,6-seat version,1415,01,125,Rox,,,False
6428,Comfort,1502,S06,112,Soueast,,,False
6795,DM,1502,S06,112,Soueast,,,False
6441,Luxury,1502,S06,112,Soueast,,,False
6440,Premium,1502,S06,112,Soueast,,,False
6378,Comfort,1501,S07,112,Soueast,,,False
6377,Luxury,1501,S07,112,Soueast,,,False
6379,Premium,1501,S07,112,Soueast,,,False
6796,DM,1655,S08,112,Soueast,,,False
6376,Luxury,1500,S09,112,Soueast,,,False
6797,Premium,1500,S09,112,Soueast,,,False
5778,DLX,345,Rexton,32,Ssangyong,,,False
5782,STD,345,Rexton,32,Ssangyong,,,False
5780,DLX,262,Tivoli,32,Ssangyong,,,False
5781,STD,262,Tivoli,32,Ssangyong,,,False
6097,Premium,1328,WRX,31,Subaru,,,False
5979,GLX,285,Baleno,30,Suzuki,,,False
6732,GL,275,Ciaz,30,Suzuki,,,False
5975,GLX,275,Ciaz,30,Suzuki,,,False
5974,GLX,259,Dzire,30,Suzuki,,,False
5978,GLX,279,Ertiga,30,Suzuki,,,False
6736,GLX,1296,Fronx,30,Suzuki,,,False
6734,GLX,277,Grand Vitara,30,Suzuki,,,False
5976,GLX,260,Swift,30,Suzuki,,,False
6320,HEV,1110,300,128,TANK,,,False
6319,High Grade,1110,300,128,TANK,,,False
6917,Elite  Black Edition,1194,500,128,TANK,,,False
6321,STD,1194,500,128,TANK,,,False
6868,STD,1747,700,128,TANK,,,False
6406,Cyberbeast,237,Cybertruck,28,Tesla,,,False
6135,Long Range AWD,1095,Model 3,28,Tesla,,,False
6136,Long Range RWD,1095,Model 3,28,Tesla,,,False
6134,Performance AWD,1095,Model 3,28,Tesla,,,False
6404,Plaid,239,Model S,28,Tesla,,,False
6403,Long Range AWD,238,Model X,28,Tesla,,,False
6402,Plaid,238,Model X,28,Tesla,,,False
6629,AWD Performance ,1093,Model Y,28,Tesla,,,False
6401,Long Range AWD,1093,Model Y,28,Tesla,,,False
6400,Long Range RWD,1093,Model Y,28,Tesla,,,False
4842,Limited,928,4Runner,27,Toyota,,,False
4477,SR5,928,4Runner,27,Toyota,,,False
5994,TRD Off-Road,928,4Runner,27,Toyota,,,False
5989,TRD Sport,928,4Runner,27,Toyota,,,False
4000,Limited,289,Avalon,27,Toyota,,,False
4833,SE,289,Avalon,27,Toyota,,,False
5410,Touring,289,Avalon,27,Toyota,,,False
4836,XL,289,Avalon,27,Toyota,,,False
4002,XLE,289,Avalon,27,Toyota,,,False
4001,XSE,289,Avalon,27,Toyota,,,False
4530,GX,931,CH-R,27,Toyota,,,False
4080,Limited,931,CH-R,27,Toyota,,,False
6128,E Plus,254,Camry,27,Toyota,,,False
3988,GLE,254,Camry,27,Toyota,,,False
6191,GLE HEV LIMITED,254,Camry,27,Toyota,,,False
4816,GLI,254,Camry,27,Toyota,,,False
4814,GLX,254,Camry,27,Toyota,,,False
5904,Grande,254,Camry,27,Toyota,,,False
6182,High Grade (Hybrid),254,Camry,27,Toyota,,,False
3989,LE,254,Camry,27,Toyota,,,False
6178,Mid Grade (Hybrid),254,Camry,27,Toyota,,,False
3986,SE,254,Camry,27,Toyota,,,False
5556,TRD,254,Camry,27,Toyota,,,False
3987,XLE,254,Camry,27,Toyota,,,False
3985,XSE,254,Camry,27,Toyota,,,False
4853,GLI,245,Corolla,27,Toyota,,,False
6260,High Grade (Hybrid),245,Corolla,27,Toyota,,,False
3953,L,245,Corolla,27,Toyota,,,False
3970,LE,245,Corolla,27,Toyota,,,False
4504,Limited,245,Corolla,27,Toyota,,,False
6261,Mid Grade (Gasoline),245,Corolla,27,Toyota,,,False
6262,Mid Grade (Hybrid),245,Corolla,27,Toyota,,,False
4854,S,245,Corolla,27,Toyota,,,False
3968,SE,245,Corolla,27,Toyota,,,False
4503,Sport,245,Corolla,27,Toyota,,,False
4852,Standard ,245,Corolla,27,Toyota,,,False
3969,XLE,245,Corolla,27,Toyota,,,False
4527,XLI,245,Corolla,27,Toyota,,,False
3967,XSE,245,Corolla,27,Toyota,,,False
5866,High Grade,1011,Corolla Cross,27,Toyota,,,False
5749,LE,1011,Corolla Cross,27,Toyota,,,False
5478,Mid Grade,1011,Corolla Cross,27,Toyota,,,False
5735,XLE,1011,Corolla Cross,27,Toyota,,,False
6530,XSE,1011,Corolla Cross,27,Toyota,,,False
6308,Nightshade,1468,Corolla Hatchback,27,Toyota,,,False
6309,SE,1468,Corolla Hatchback,27,Toyota,,,False
6269,High Grade (Hybrid),933,Crown,27,Toyota,,,False
6263,High Grade Turbo (Two-Tone),933,Crown,27,Toyota,,,False
6037,Limited,933,Crown,27,Toyota,,,False
5913,Majesta,933,Crown,27,Toyota,,,False
6070,Platinum,933,Crown,27,Toyota,,,False
6168,Royal,933,Crown,27,Toyota,,,False
6612,XLE,933,Crown,27,Toyota,,,False
6510,XLE,1574,Crown Signia,27,Toyota,,,False
5964,Final Edition,256,FJ Cruiser,27,Toyota,,,False
4471,GXR,256,FJ Cruiser,27,Toyota,,,False
4452,EXR,286,Fortuner,27,Toyota,,,False
5657,GX,286,Fortuner,27,Toyota,,,False
4079,GXR,286,Fortuner,27,Toyota,,,False
4830,SR5,286,Fortuner,27,Toyota,,,False
4829,TRD,286,Fortuner,27,Toyota,,,False
4078,VXR,286,Fortuner,27,Toyota,,,False
6271,Automatic,1236,GR86,27,Toyota,,,False
6270,Manual,1236,GR86,27,Toyota,,,False
6726,Premium ,1236,GR86,27,Toyota,,,False
6615,Limited,1338,Grand Highlander,27,Toyota,,,False
6228,Platinum,1338,Grand Highlander,27,Toyota,,,False
6106,XLE,1338,Grand Highlander,27,Toyota,,,False
6284,Commuter,241,Hiace,27,Toyota,,,False
4506,Commuter High Roof ,241,Hiace,27,Toyota,,,False
4508,GL ,241,Hiace,27,Toyota,,,False
6791,Van,241,Hiace,27,Toyota,,,False
5734,GLE ,934,Highlander,27,Toyota,,,False
6511,High Grade ,934,Highlander,27,Toyota,,,False
4086,LE,934,Highlander,27,Toyota,,,False
4084,Limited,934,Highlander,27,Toyota,,,False
4083,Platinium,934,Highlander,27,Toyota,,,False
4085,XLE,934,Highlander,27,Toyota,,,False
5655,XSE,934,Highlander,27,Toyota,,,False
5406,Adventure,253,Hilux,27,Toyota,,,False
3983,Double Cab 4x2,253,Hilux,27,Toyota,,,False
3982,Double Cab 4x4,253,Hilux,27,Toyota,,,False
5793,Double Cab 4x4 ( V6),253,Hilux,27,Toyota,,,False
5615,GR Sport,253,Hilux,27,Toyota,,,False
3984,Single Cab 4x2,253,Hilux,27,Toyota,,,False
4509,TRD(V6),253,Hilux,27,Toyota,,,False
6281,HEV,252,Innova,27,Toyota,,,False
6127,V,252,Innova,27,Toyota,,,False
6512, GR HEV,249,Land Cruiser,27,Toyota,,,False
3972,EX.R,249,Land Cruiser,27,Toyota,,,False
5477,G-XR Twin-Turbo,249,Land Cruiser,27,Toyota,,,False
6049,G-XR Twin-Turbo LIMITED,249,Land Cruiser,27,Toyota,,,False
5592,GR,249,Land Cruiser,27,Toyota,,,False
5771,GR Twin Turbo,249,Land Cruiser,27,Toyota,,,False
3977,GX,249,Land Cruiser,27,Toyota,,,False
3976,GX.R ,249,Land Cruiser,27,Toyota,,,False
5765,GX.R  Full Option ,249,Land Cruiser,27,Toyota,,,False
5472,GX.R Grand Touring,249,Land Cruiser,27,Toyota,,,False
5766,GX.R Limited,249,Land Cruiser,27,Toyota,,,False
5438,GX.R.i,249,Land Cruiser,27,Toyota,,,False
6242,VX,249,Land Cruiser,27,Toyota,,,False
5767,VX  Full Option ,249,Land Cruiser,27,Toyota,,,False
5769,VX 3.5L Twin Turbo,249,Land Cruiser,27,Toyota,,,False
5475,VX 3.5L Twin-Turbo,249,Land Cruiser,27,Toyota,,,False
6565,VX HEV ,249,Land Cruiser,27,Toyota,,,False
5768,VX Limited ,249,Land Cruiser,27,Toyota,,,False
6518,VX Twin Turbo Limited,249,Land Cruiser,27,Toyota,,,False
3974,VX.R ,249,Land Cruiser,27,Toyota,,,False
6427,VX.R Grand Touring,249,Land Cruiser,27,Toyota,,,False
6566,VX.R HEV ,249,Land Cruiser,27,Toyota,,,False
5770,VX.R Twin Turbo,249,Land Cruiser,27,Toyota,,,False
3973,VX.S,249,Land Cruiser,27,Toyota,,,False
4472,Double Cabin,287,Land Cruiser 70,27,Toyota,,,False
4473,Single Cabin,287,Land Cruiser 70,27,Toyota,,,False
4511,Hard Top,248,Land Cruiser 70 Pickup,27,Toyota,,,False
6174,A4 Adventure,288,Land Cruiser Prado,27,Toyota,,,False
6079,Adventure,288,Land Cruiser Prado,27,Toyota,,,False
6277,All Rounder,288,Land Cruiser Prado,27,Toyota,,,False
4832,GX,288,Land Cruiser Prado,27,Toyota,,,False
4514,GXR,288,Land Cruiser Prado,27,Toyota,,,False
6951,R2,288,Land Cruiser Prado,27,Toyota,,,False
6382,R3,288,Land Cruiser Prado,27,Toyota,,,False
6278,Standard,288,Land Cruiser Prado,27,Toyota,,,False
4053,TX,288,Land Cruiser Prado,27,Toyota,,,False
3999,TXL,288,Land Cruiser Prado,27,Toyota,,,False
3998,TXS,288,Land Cruiser Prado,27,Toyota,,,False
3997,VX,288,Land Cruiser Prado,27,Toyota,,,False
5427,VX.R,288,Land Cruiser Prado,27,Toyota,,,False
4513,VXL,288,Land Cruiser Prado,27,Toyota,,,False
4515,SE,247,Previa,27,Toyota,,,False
4518,L Eco,242,Prius,27,Toyota,,,False
6936,GX,1780,Proace City,27,Toyota,,,False
5958, XLE HEV (High) ,257,RAV4,27,Toyota,,,False
6786, XLE HEV (Mid) ,257,RAV4,27,Toyota,,,False
4520,Adventure,257,RAV4,27,Toyota,,,False
4521,GXR ,257,RAV4,27,Toyota,,,False
6169,HEV,257,RAV4,27,Toyota,,,False
3993,High Grade,257,RAV4,27,Toyota,,,False
3992,LE,257,RAV4,27,Toyota,,,False
5957,LE HEV,257,RAV4,27,Toyota,,,False
3990,Limited,257,RAV4,27,Toyota,,,False
5960,Limited HEV,257,RAV4,27,Toyota,,,False
3994,Mid Grade,257,RAV4,27,Toyota,,,False
4824,SE,257,RAV4,27,Toyota,,,False
5961,SE Hybrid,257,RAV4,27,Toyota,,,False
6007,Woodland Edition,257,RAV4,27,Toyota,,,False
3991,XLE,257,RAV4,27,Toyota,,,False
6143,XLE Premium,257,RAV4,27,Toyota,,,False
5439,XSE,257,RAV4,27,Toyota,,,False
5959,XSE HEV,257,RAV4,27,Toyota,,,False
4524,EX,246,Rush,27,Toyota,,,False
4457,Limited,250,Sequoia,27,Toyota,,,False
4456,Platinum,250,Sequoia,27,Toyota,,,False
4458,TRD,250,Sequoia,27,Toyota,,,False
5936,TRD Off-Road ,250,Sequoia,27,Toyota,,,False
6059,TRD Pro,250,Sequoia,27,Toyota,,,False
5884,LE,937,Sienna,27,Toyota,,,False
6002,XLE,937,Sienna,27,Toyota,,,False
6354,XSE,937,Sienna,27,Toyota,,,False
4528,GR,320,Supra,27,Toyota,,,False
4093,SR,938,Tacoma,27,Toyota,,,False
4092,SR5,938,Tacoma,27,Toyota,,,False
4089,TRD Pro,938,Tacoma,27,Toyota,,,False
4091,TRD Sport,938,Tacoma,27,Toyota,,,False
4095,1794 Edition,939,Tundra,27,Toyota,,,False
4097,Limited,939,Tundra,27,Toyota,,,False
4096,Platinium,939,Tundra,27,Toyota,,,False
5534,TRD Sport,939,Tundra,27,Toyota,,,False
6273,GLX,1184,Urban Cruiser,27,Toyota,,,False
6790,High grade,1184,Urban Cruiser,27,Toyota,,,False
6048,Limited,940,Venza,27,Toyota,,,False
6000,XLE,940,Venza,27,Toyota,,,False
4837,Basic,322,Yaris,27,Toyota,,,False
5440,E,322,Yaris,27,Toyota,,,False
5507,G,322,Yaris,27,Toyota,,,False
4005,LE,322,Yaris,27,Toyota,,,False
4838,Mid Grade,322,Yaris,27,Toyota,,,False
4839,S,322,Yaris,27,Toyota,,,False
4526,SE,322,Yaris,27,Toyota,,,False
4840,Sport,322,Yaris,27,Toyota,,,False
4990,R-Line,318,Arteon,26,Volkswagen,,,False
5872,SEL Premium R-Line,318,Arteon,26,Volkswagen,,,False
6255,Peak Edition SE with Technology,342,Atlas,26,Volkswagen,,,False
5521,R-Line,342,Atlas,26,Volkswagen,,,False
5048,SE,342,Atlas,26,Volkswagen,,,False
5047,SEL,342,Atlas,26,Volkswagen,,,False
6961,SEL Peak Edition,342,Atlas,26,Volkswagen,,,False
5817,SEL Premium,342,Atlas,26,Volkswagen,,,False
5906,SEL Premium R-Line,342,Atlas,26,Volkswagen,,,False
5857,SEL R-Line,342,Atlas,26,Volkswagen,,,False
5934,SE,1173,Atlas Cross Sport,26,Volkswagen,,,False
6226,SE R-Line,1173,Atlas Cross Sport,26,Volkswagen,,,False
5933,SEL,1173,Atlas Cross Sport,26,Volkswagen,,,False
5931,SEL Premium,1173,Atlas Cross Sport,26,Volkswagen,,,False
5930,SEL Premium R-Line,1173,Atlas Cross Sport,26,Volkswagen,,,False
5932,SEL R-Line,1173,Atlas Cross Sport,26,Volkswagen,,,False
5003,S,328,Beetle,26,Volkswagen,,,False
5004,Standard,328,Beetle,26,Volkswagen,,,False
4997,Turbo S,328,Beetle,26,Volkswagen,,,False
5009,GTI,329,Golf,26,Volkswagen,,,False
5707,GTI Clubsport,329,Golf,26,Volkswagen,,,False
5008,R-line,329,Golf,26,Volkswagen,,,False
5013,SE,329,Golf,26,Volkswagen,,,False
5012,SEL,329,Golf,26,Volkswagen,,,False
5776,Crozz,1116,ID.4,26,Volkswagen,,,False
6606,Pro S,1116,ID.4,26,Volkswagen,,,False
5881,X,1116,ID.4,26,Volkswagen,,,False
6709,Crozz,1145,ID.6,26,Volkswagen,,,False
6024,Pro,1145,ID.6,26,Volkswagen,,,False
5016,Comfortline,333,Jetta,26,Volkswagen,,,False
5017,GLI,333,Jetta,26,Volkswagen,,,False
6250,GLI Autobahn,333,Jetta,26,Volkswagen,,,False
5423,R-Line,333,Jetta,26,Volkswagen,,,False
5020,S,333,Jetta,26,Volkswagen,,,False
5019,SE,333,Jetta,26,Volkswagen,,,False
5018,SEL,333,Jetta,26,Volkswagen,,,False
5498,SEL Premium,333,Jetta,26,Volkswagen,,,False
5413,tsi,333,Jetta,26,Volkswagen,,,False
5883,Limited Edition,341,Passat,26,Volkswagen,,,False
5044,R-line,341,Passat,26,Volkswagen,,,False
5043,S,341,Passat,26,Volkswagen,,,False
5042,SE,341,Passat,26,Volkswagen,,,False
5041,SEL,341,Passat,26,Volkswagen,,,False
5054,Luxury ,344,Passat CC,26,Volkswagen,,,False
5053,Sport,344,Passat CC,26,Volkswagen,,,False
6088,S,1077,Taos,26,Volkswagen,,,False
5737,SE,1077,Taos,26,Volkswagen,,,False
5952,SEL,1077,Taos,26,Volkswagen,,,False
5031,R-Line,337,Tiguan,26,Volkswagen,,,False
5034,S,337,Tiguan,26,Volkswagen,,,False
5033,SE,337,Tiguan,26,Volkswagen,,,False
6005,SE R-Line Black,337,Tiguan,26,Volkswagen,,,False
6330,R-Design,297,S60,25,Volvo,,,False
5561,T5 R,297,S60,25,Volvo,,,False
6784,Luxury ,1707,Dream,154,Voyah,,,False
6782,4WD,1706,Free,154,Voyah,,,False
5791,Economy,1122,Terralord,97,ZX AUTO,,,False
